"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"pr2adjpred[12]" 0.0169311448561609 0.000352523144396313 0.0106447392666683 0.00109568179366035 0.00834998977257425 0.0157241309742866 0.0242471158961599 0.0389318065310811 911.789918605628 1.00346027754314
"pr2adjpred[13]" 0.0154699312650243 0.000322145117112787 0.00971365375875205 0.00100115528393005 0.00759469708844717 0.0143937853818469 0.0221563313158154 0.0354389028551917 909.205663364299 1.00346267345309
"pr2adjpred[14]" 0.0141357176087289 0.000294454968991556 0.00886638183480199 0.000914783752308814 0.00694384601738334 0.0131922819100309 0.0202731974619177 0.0323502160498909 906.682191888755 1.0034633397254
"pr2adjpred[15]" 0.0129173892502222 0.000269209278606116 0.00809518638981861 0.000835811975841053 0.0063726831433464 0.011993827119998 0.0185378643075764 0.0295683884907269 904.219059305364 1.00346230076269
"pr2adjpred[16]" 0.0118048108907065 0.000246187102339036 0.0073930595360087 0.000763752138924015 0.00583471843868263 0.0110175587227382 0.0169542270381094 0.0270613047215859 901.815745750322 1.00345958524734
"pr2adjpred[17]" 0.0107887397009389 0.000225187865770017 0.00675365274496179 0.00069786181893398 0.00528957275622871 0.0100324170820859 0.0154897262733672 0.0248019059138096 899.47165793486 1.00345522604142
"pr2adjpred[18]" 0.00986074620853738 0.000206029455415292 0.00617121376674046 0.000644651390940586 0.00482210208526705 0.00918407508148392 0.0141453267768806 0.0227293314284005 897.186131032009 1.00344926006348
"pr2adjpred[19]" 0.00901314224432905 0.000188546491575937 0.00564052966187601 0.000597797036207073 0.00440010347674076 0.00837294193997883 0.0129077569824407 0.020758802837263 894.958430878459 1.0034417281429
"pr2adjpred[20]" 0.00823891531380135 0.000172588764918561 0.00515687534787341 0.000554351154232027 0.00402338728964431 0.00762821453087673 0.0118100192645634 0.0190766651412365 892.787756482426 1.00343267485274
"pr2adjpred[21]" 0.00753166881701419 0.000158019821095273 0.00471596712090845 0.00051384010302934 0.00367805940926283 0.00698657785559754 0.0108192816201676 0.0174477881477927 890.673242825563 1.00342214832235
"pr2adjpred[22]" 0.00688556759241131 0.00014471567922855 0.00431392066660101 0.000466598829321144 0.00337245721357507 0.00639791309110182 0.00987842688160002 0.015991368937947 888.613963944422 1.00341020003091
"pr2adjpred[23]" 0.00629528830731974 0.000132563671457195 0.00394721312166016 0.000423701209196858 0.00308899684173877 0.0058669545589059 0.0090418205222525 0.0146296352653088 886.608936274407 1.00339688458366
"pr2adjpred[24]" 0.00575597426097366 0.000121461391976252 0.00361264879134931 0.000384747825852655 0.00280420995260139 0.00534305557160341 0.00827809208715408 0.0134669316082049 884.657122236768 1.00338225947241
"pr2adjpred[25]" 0.00526319420504034 0.00011132622511124 0.00330732816658885 0.000345308109645063 0.00256863128015626 0.00489169652419743 0.00756616359577274 0.0123414436063172 882.591240417222 1.0033663848222
"pr2adjpred[26]" 0.00481290482221508 0.000102065676182805 0.00302861991952868 0.000309829256691833 0.00234958723644837 0.00447734499838115 0.00692363818864201 0.0113166467810866 880.50152933941 1.00334932312619
"pr2adjpred[27]" 0.00440141653581543 0.0000935968295648389 0.00277413558796748 0.000283099709466656 0.00214036756439572 0.00409945494765507 0.00634753810382089 0.0104275850153099 878.48245349049 1.00333113897065
"pr2adjpred[28]" 0.00402536235273578 0.0000858502017016442 0.00254170668741765 0.00025867617008106 0.00195331545579056 0.0037544997173479 0.00580276624146253 0.0096221613799979 876.532903665988 1.00331189875246
"pr2adjpred[29]" 0.00368166946888915 0.0000787625541808549 0.00232936401522459 0.000236359694942346 0.00178771628539177 0.00342104231980603 0.00528176204606336 0.00879159084759861 874.651693540641 1.0032916703911
"pr2adjpred[30]" 0.00336753339060664 0.000072257078824523 0.00213531893422779 0.000215962047608124 0.00162940747814941 0.00312617550334962 0.00480418562046381 0.00803904395077607 873.302496779379 1.00327052303738
